,author_code,ebook_link,ebook_title,other_info,other_info.1,other_info.2,other_info.3,other_info.4,other_info.5,author_Name,author_Surname,clean_birth_year,clean_death_year,century,link_txt
822,a31554,/ebooks/25755,"La Russie en 1839, Volume I",,,,,,,Custine, Astolphe,,1857,,http://www.gutenberg.org/cache/epub/25755/pg25755.txt
823,a31554,/ebooks/25850,"La Russie en 1839, Volume II",,,,,,,Custine, Astolphe,,1857,,http://www.gutenberg.org/cache/epub/25850/pg25850.txt
824,a31554,/ebooks/27267,"La Russie en 1839, Volume III",,,,,,,Custine, Astolphe,,1857,,http://www.gutenberg.org/cache/epub/27267/pg27267.txt
825,a31554,/ebooks/27345,"La Russie en 1839, Volume IV",,,,,,,Custine, Astolphe,,1857,,http://www.gutenberg.org/cache/epub/27345/pg27345.txt
826,a25304,/ebooks/22384,Chateaubriand et Madame de Custine: Episodes et correspondance inédite,,,,,,,Custine, Delphine de Sabran,,1826,,http://www.gutenberg.org/cache/epub/22384/pg22384.txt
827,a43842,/ebooks/51338,"L'autre monde; ou, Histoire comique des Etats et Empires de la Lune",,,,,,,Cyrano de Bergerac, 1619-1655,,,,http://www.gutenberg.org/cache/epub/51338/pg51338.txt
828,a33414,/ebooks/28578,Dictionnaire des barbarismes et des solécismes,,,,,,,Cyr, Narcisse,,1894,,http://www.gutenberg.org/cache/epub/28578/pg28578.txt
829,a43449,/ebooks/45787,"Zofloya, ou le Maure, Histoire du XVe siècle",,,,,,,Dacre, Charlotte,,1825,,http://www.gutenberg.org/cache/epub/45787/pg45787.txt
830,a49473,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Dagnan-Bouveret, Pascal-Adolphe-Jean,1852,1929,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
831,a49473,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Dagnan-Bouveret, Pascal-Adolphe-Jean,1852,1929,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
832,a8766,/ebooks/19588,La poste par pigeons voyageurs: Souvenir du siége de Paris,,,,,,,Dagron, Prudent René-Patrice,1819,1900,19,http://www.gutenberg.org/cache/epub/19588/pg19588.txt
833,a6579,/ebooks/16260,Nouveau moyen de préparer la couche sensible des plaques destinées à recevoir les images photographiques,<br/>,Lettre à M. Arago,,,,,Daguerre, Louis Jacques Mandé,1787,1851,19,http://www.gutenberg.org/cache/epub/16260/pg16260.txt
834,a32794,/ebooks/27610,Expériences et observations sur l'électricité faites à Philadelphie en Amérique,,,,,,,Dalibard, Thomas François,1703,1799,18,http://www.gutenberg.org/cache/epub/27610/pg27610.txt
835,a44185,/ebooks/47196,Essai sur Talleyrand,,,,,,,Dalling and Bulwer, Henry Lytton Bulwer,,1872,,http://www.gutenberg.org/cache/epub/47196/pg47196.txt
836,a4783,/ebooks/13024,Contes de Noël par Josette,,,,,,,Dandurand, Madame (Joséphine),1862,1925,19,http://www.gutenberg.org/cache/epub/13024/pg13024.txt
837,a507,/ebooks/22768,L'enfer (1 of 2),<br/>,La Divine Comédie - Traduit par Rivarol,,,,,Dante Alighieri, 1265-1321,,,,http://www.gutenberg.org/cache/epub/22768/pg22768.txt
838,a507,/ebooks/22769,L'enfer (2 of 2),<br/>,La Divine Comédie - Traduit par Rivarol,,,,,Dante Alighieri, 1265-1321,,,,http://www.gutenberg.org/cache/epub/22769/pg22769.txt
839,a507,/ebooks/17736,La Vita Nuova (La Vie Nouvelle),,,,,,,Dante Alighieri, 1265-1321,,,,http://www.gutenberg.org/cache/epub/17736/pg17736.txt
840,a2156,/ebooks/6691,Discours Civiques de Danton,,,,,,,Danton, Georges Jacques,1759,1794,18,http://www.gutenberg.org/cache/epub/6691/pg6691.txt
841,a5129,/ebooks/13557,"Cent-vingt jours de service actif
",<br/>,Récit Historique Très Complet de la Campagne du 65ème au Nord-Ouest,,,,,Daoust, Charles R. (Charles Roger),1865,1924,19,http://www.gutenberg.org/cache/epub/13557/pg13557.txt
842,a8674,/ebooks/19440,La Saga de Njal,,,,,,,Dareste, Rodolphe,1824,1911,19,http://www.gutenberg.org/cache/epub/19440/pg19440.txt
843,a45951,/ebooks/50513,Histoire de Jane Grey,,,,,,,Dargaud, Jean Marie,1800,1866,19,http://www.gutenberg.org/cache/epub/50513/pg50513.txt
844,a5984,/ebooks/18918,Bas les coeurs!,,,,,,,Darien, Georges,1862,1921,19,http://www.gutenberg.org/cache/epub/18918/pg18918.txt
845,a5984,/ebooks/16492,Biribi: Discipline militaire,,,,,,,Darien, Georges,1862,1921,19,http://www.gutenberg.org/cache/epub/16492/pg16492.txt
846,a5984,/ebooks/16934,L'épaulette: Souvenirs d'un officier,,,,,,,Darien, Georges,1862,1921,19,http://www.gutenberg.org/cache/epub/16934/pg16934.txt
847,a5984,/ebooks/15297,Le voleur,,,,,,,Darien, Georges,1862,1921,19,http://www.gutenberg.org/cache/epub/15297/pg15297.txt
848,a5984,/ebooks/18611,Les vrais sous-offs: Réponse à M. Descaves,,,,,,,Darien, Georges,1862,1921,19,http://www.gutenberg.org/cache/epub/18611/pg18611.txt
849,a43881,/ebooks/46631,Histoire de la République de Venise (Vol. 1),,,,,,,Daru, Pierre-Antoine-Noël-Bruno,,1829,,http://www.gutenberg.org/cache/epub/46631/pg46631.txt
850,a43881,/ebooks/46632,Histoire de la République de Venise (Vol. 2),,,,,,,Daru, Pierre-Antoine-Noël-Bruno,,1829,,http://www.gutenberg.org/cache/epub/46632/pg46632.txt
851,a485,/ebooks/14158,De l'origine des espèces,,,,,,,Darwin, Charles,1809,1882,19,http://www.gutenberg.org/cache/epub/14158/pg14158.txt
852,a485,/ebooks/9824,"Observations Géologiques sur les Îles Volcaniques Explorées par l'Expédition du ""Beagle""
",<br/>,Et Notes sur la Géologie de l'Australie et du Cap de Bonne-Espérance,,,,,Darwin, Charles,1809,1882,19,http://www.gutenberg.org/cache/epub/9824/pg9824.txt
853,a727,/ebooks/11650,La Belle-Nivernaise: Histoire d'un vieux bateau et de son équipage,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/11650/pg11650.txt
854,a727,/ebooks/50154,Contes de lundi,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/50154/pg50154.txt
855,a727,/ebooks/12949,Contes Français,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/12949/pg12949.txt
856,a727,/ebooks/38996,Dix contes modernes des meilleurs auteurs du jour,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/38996/pg38996.txt
857,a727,/ebooks/17550,Les femmes d'artistes,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/17550/pg17550.txt
858,a727,/ebooks/12950,"L'Immortel
",<br/>,Moeurs parisiennes,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/12950/pg12950.txt
859,a727,/ebooks/11770,Lettres de mon moulin,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/11770/pg11770.txt
860,a727,/ebooks/36780,Lettres de mon moulin,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/36780/pg36780.txt
861,a727,/ebooks/12726,"Le nabab, tome I",,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/12726/pg12726.txt
862,a727,/ebooks/12727,"Le nabab, tome II",,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/12727/pg12727.txt
863,a727,/ebooks/16848,Numa Roumestan,<br/>,Moeurs Parisiennes,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/16848/pg16848.txt
864,a727,/ebooks/13256,Le petit chose,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/13256/pg13256.txt
865,a727,/ebooks/15645,Port-Tarascon: Dernières aventures de l'illustre Tartarin,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/15645/pg15645.txt
866,a727,/ebooks/13825,Sapho,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/13825/pg13825.txt
867,a727,/ebooks/10687,Tartarin de Tarascon,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/10687/pg10687.txt
868,a727,/ebooks/5105,Tartarin sur les Alpes,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/5105/pg5105.txt
869,a727,/ebooks/30696,Vingt années de Paris,,,,,,,Daudet, Alphonse,1840,1897,19,http://www.gutenberg.org/cache/epub/30696/pg30696.txt
870,a24919,/ebooks/38996,Dix contes modernes des meilleurs auteurs du jour,,,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/38996/pg38996.txt
871,a24919,/ebooks/27774,Fils d'émigré,,,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/27774/pg27774.txt
872,a24919,/ebooks/29013,"Histoire de l'Émigration pendant la Révolution Française. Tome 1
",<br/>,De la Prise de la Bastille au 18 fructidor,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/29013/pg29013.txt
873,a24919,/ebooks/30923,"Histoire de l'Émigration pendant la Révolution Française. Tome 2
",<br/>,Du 18 fructidor au 18 brumaire,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/30923/pg30923.txt
874,a24919,/ebooks/47473,"Histoire de l'Émigration pendant la Révolution Française. Tome 3
",<br/>,Du 18 Brumaire à la Restauration,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/47473/pg47473.txt
875,a24919,/ebooks/30915,Mon frère et moi; souvenirs d'enfance et de jeunesse,,,,,,,Daudet, Ernest,1837,1921,19,http://www.gutenberg.org/cache/epub/30915/pg30915.txt
876,a35223,/ebooks/31432,Histoire littéraire d'Italie (1/9),,,,,,,Daunou, P. C. F. (Pierre Claude François),1761,1840,18,http://www.gutenberg.org/cache/epub/31432/pg31432.txt
877,a35223,/ebooks/31636,Histoire littéraire d'Italie (2/9),,,,,,,Daunou, P. C. F. (Pierre Claude François),1761,1840,18,http://www.gutenberg.org/cache/epub/31636/pg31636.txt
878,a35223,/ebooks/31720,Histoire littéraire d'Italie (3/9),,,,,,,Daunou, P. C. F. (Pierre Claude François),1761,1840,18,http://www.gutenberg.org/cache/epub/31720/pg31720.txt
879,a35223,/ebooks/33184,Histoire littéraire d'Italie (4/9),,,,,,,Daunou, P. C. F. (Pierre Claude François),1761,1840,18,http://www.gutenberg.org/cache/epub/33184/pg33184.txt
880,a35223,/ebooks/35732,Histoire littéraire d'Italie (5/9),,,,,,,Daunou, P. C. F. (Pierre Claude François),1761,1840,18,http://www.gutenberg.org/cache/epub/35732/pg35732.txt
881,a48305,/ebooks/55367,La chanson des joujoux,,,,,,,Dauphin, Léopold,1847,1925,19,http://www.gutenberg.org/cache/epub/55367/pg55367.txt
882,a4829,/ebooks/13096,Le Héros de Châteauguay,,,,,,,David, L.-O. (Laurent-Olivier),1840,1926,19,http://www.gutenberg.org/cache/epub/13096/pg13096.txt
883,a48731,/ebooks/56212,"Comme quoi Napoléon n'a jamais existé
",<br/>,"ou, Grand erratum source d'un nombre infini d'errata à noter dans l'histoire du XIXe siècle",,,,,Davois, Gustave,,,,http://www.gutenberg.org/cache/epub/56212/pg56212.txt
884,a51075,/ebooks/60656,La guerre des mondes,,,,,,,Davray, Henry-D.,1873,1944,20,http://www.gutenberg.org/cache/epub/60656/pg60656.txt
885,a4039,/ebooks/11586,L'Ameublement de l'Hôtel de Pitsembourg au milieu du XVIIe siècle,<br/>,Communication faite en séance du 26 avril 1901,,,,,D'Awans, Robert,,,,http://www.gutenberg.org/cache/epub/11586/pg11586.txt
886,a46201,/ebooks/51023,"Le musée du Louvre, tome 1 (of 2)",,,,,,,Dayot, Armand,1851,1934,19,http://www.gutenberg.org/cache/epub/51023/pg51023.txt
887,a46201,/ebooks/54835,"Le musée du Louvre, tome 2 (of 2)",,,,,,,Dayot, Armand,1851,1934,19,http://www.gutenberg.org/cache/epub/54835/pg54835.txt
888,a46201,/ebooks/56859,"La ""National Gallery""",,,,,,,Dayot, Armand,1851,1934,19,http://www.gutenberg.org/cache/epub/56859/pg56859.txt
889,a41437,/ebooks/52933,Uranie,,,,,,,De Bieler,,,,,http://www.gutenberg.org/cache/epub/52933/pg52933.txt
890,a48388,/ebooks/53749,"Vie de Henri Brulard, tome 1 (of 2)",,,,,,,Debraye, Henry,1878,1948,20,http://www.gutenberg.org/cache/epub/53749/pg53749.txt
891,a48388,/ebooks/53779,"Vie de Henri Brulard, tome 2 (of 2)",,,,,,,Debraye, Henry,1878,1948,20,http://www.gutenberg.org/cache/epub/53779/pg53779.txt
892,a26550,/ebooks/61075,"Pelléas et Mélisande: Drame lyrique en cinq actes
",<br/>,Tiré du théâtre de Maurice Maeterlinck; Musique de Claude Debussy,,,,,Debussy, Claude,1862,1918,19,http://www.gutenberg.org/cache/epub/61075/pg61075.txt
893,a34280,/ebooks/14399,Ce que disait la flamme,,,,,,,DeCelles, Alfred D. (Alfred Duclos),1843,1925,19,http://www.gutenberg.org/cache/epub/14399/pg14399.txt
894,a46194,/ebooks/51005,Dictionnaire du patois du pays de Bray,,,,,,,Decorde, J.-E. (Jean-Eugène),1811,1881,19,http://www.gutenberg.org/cache/epub/51005/pg51005.txt
895,a4873,/ebooks/12603,La tête de Martin: Comédie en un acte,,,,,,,Decourcelle, Adrien,1824,1892,19,http://www.gutenberg.org/cache/epub/12603/pg12603.txt
896,a5678,/ebooks/16236,Le dernier des mohicans: Le roman de Bas-de-cuir,,,,,,,Defauconpret, A.-J.-B. (Auguste-Jean-Baptiste),1767,1843,18,http://www.gutenberg.org/cache/epub/16236/pg16236.txt
897,a5678,/ebooks/14703,Le nain noir,,,,,,,Defauconpret, A.-J.-B. (Auguste-Jean-Baptiste),1767,1843,18,http://www.gutenberg.org/cache/epub/14703/pg14703.txt
898,a5678,/ebooks/18825,Quentin Durward,,,,,,,Defauconpret, A.-J.-B. (Auguste-Jean-Baptiste),1767,1843,18,http://www.gutenberg.org/cache/epub/18825/pg18825.txt
899,a5678,/ebooks/16828,Rob-Roy,,,,,,,Defauconpret, A.-J.-B. (Auguste-Jean-Baptiste),1767,1843,18,http://www.gutenberg.org/cache/epub/16828/pg16828.txt
900,a204,/ebooks/57964,Aventures surprenantes de Robinson Crusoé,,,,,,,Defoe, Daniel,,1731,,http://www.gutenberg.org/cache/epub/57964/pg57964.txt
901,a204,/ebooks/18112,Moll Flanders,,,,,,,Defoe, Daniel,,1731,,http://www.gutenberg.org/cache/epub/18112/pg18112.txt
902,a204,/ebooks/38705,Robinson Crusoe (I/II),,,,,,,Defoe, Daniel,,1731,,http://www.gutenberg.org/cache/epub/38705/pg38705.txt
903,a204,/ebooks/38706,Robinson  Crusoe (II/II),,,,,,,Defoe, Daniel,,1731,,http://www.gutenberg.org/cache/epub/38706/pg38706.txt
904,a204,/ebooks/24915,Voyages et Aventures Surprenantes de Robinson Crusoé,,,,,,,Defoe, Daniel,,1731,,http://www.gutenberg.org/cache/epub/24915/pg24915.txt
905,a33740,/ebooks/29175,"Lettre de Defrance à Bion, sur sa réponse aux objections contre l'établissement de la régie intéressée des postes et messageries",,,,,,,Defrance, Jean Claude,1743,1807,18,http://www.gutenberg.org/cache/epub/29175/pg29175.txt
906,a4804,/ebooks/13059,"Le Cap au Diable, Légende Canadienne",,,,,,,DeGuise, Charles,1827,1884,19,http://www.gutenberg.org/cache/epub/13059/pg13059.txt
907,a4804,/ebooks/13149,Hélika: Memoire d'un vieux maître d'école,,,,,,,DeGuise, Charles,1827,1884,19,http://www.gutenberg.org/cache/epub/13149/pg13149.txt
908,a41494,/ebooks/41968,Les Merveilles de la Locomotion,,,,,,,Deharme, E. (Ernest),1837,,19,http://www.gutenberg.org/cache/epub/41968/pg41968.txt
909,a38617,/ebooks/37052,L'Instruction Publique en France et en Italie au dix-neuvième siècle,,,,,,,Dejob, Charles,1847,1916,19,http://www.gutenberg.org/cache/epub/37052/pg37052.txt
910,a37730,/ebooks/35525,"Charlotte de Bourbon, princesse d'Orange",,,,,,,Delaborde, Jules,,1889,,http://www.gutenberg.org/cache/epub/35525/pg35525.txt
911,a34916,/ebooks/30949,"Anselme Adorne, Sire de Corthuy, Pèlerin De Terre-Sainte
",<br/>,"Sa Famille, Sa Vie, Ses Voyages Et Son Temps",,,,,De La Coste, Edmond,1788,1870,19,http://www.gutenberg.org/cache/epub/30949/pg30949.txt
912,a47658,/ebooks/54202,Faust [première partie],,,,,,,Delacroix, Eugène,1798,1863,19,http://www.gutenberg.org/cache/epub/54202/pg54202.txt
913,a47658,/ebooks/54020,"Journal de Eugène Delacroix, Tome 1 (de 3)
",<br/>,1823-1850,,,,,Delacroix, Eugène,1798,1863,19,http://www.gutenberg.org/cache/epub/54020/pg54020.txt
914,a47658,/ebooks/54421,"Journal de Eugène Delacroix, Tome 2 (de 3)
",<br/>,1850-1854,,,,,Delacroix, Eugène,1798,1863,19,http://www.gutenberg.org/cache/epub/54421/pg54421.txt
915,a47658,/ebooks/54600,"Journal de Eugène Delacroix, Tome 3 (de 3)
",<br/>,1855-1863,,,,,Delacroix, Eugène,1798,1863,19,http://www.gutenberg.org/cache/epub/54600/pg54600.txt
916,a40259,/ebooks/39835,Les morts commandent,,,,,,,Delaunay, Berthe,,,,http://www.gutenberg.org/cache/epub/39835/pg39835.txt
917,a4446,/ebooks/9892,La Muette de Portici: Opéra en cinq actes,,,,,,,Delavigne, Germain,1790,1868,19,http://www.gutenberg.org/cache/epub/9892/pg9892.txt
918,a43425,/ebooks/45715,"Gai, gai, marions-nous: Chansons de France",,,,,,,Delaw, George,1871,1938,20,http://www.gutenberg.org/cache/epub/45715/pg45715.txt
919,a48559,/ebooks/55879,"La psychologie comme science naturelle, son présent et son avenir",<br/>,Application de la méthode expérimentale aux phénomènes de l'âme,,,,,Delboeuf, Joseph-Remi-Leopold,1831,1896,19,http://www.gutenberg.org/cache/epub/55879/pg55879.txt
920,a35232,/ebooks/31441,"Louis David, Son Ecole et Son Temps: Souvenirs",,,,,,,Delécluze, E. J. (Etienne Jean),1781,1863,19,http://www.gutenberg.org/cache/epub/31441/pg31441.txt
921,a4445,/ebooks/9893,Le Comte Ory: Opéra en deux actes,,,,,,,Delestre-Poirson, C.-G. (Charles-Gaspard),1790,1859,19,http://www.gutenberg.org/cache/epub/9893/pg9893.txt
922,a37809,/ebooks/35657,Eaux printanières,,,,,,,Delines, Michel,1851,1914,19,http://www.gutenberg.org/cache/epub/35657/pg35657.txt
923,a37809,/ebooks/47720,L'enfance et l'adolescence,<br/>,Édition spéciale pour la jeunesse revue par l'auteur,,,,,Delines, Michel,1851,1914,19,http://www.gutenberg.org/cache/epub/47720/pg47720.txt
924,a32965,/ebooks/27855,Entre Deux Ames,,,,,,,Delly,,,,,http://www.gutenberg.org/cache/epub/27855/pg27855.txt
925,a32965,/ebooks/28114,Esclave... ou reine?,,,,,,,Delly,,,,,http://www.gutenberg.org/cache/epub/28114/pg28114.txt
926,a32965,/ebooks/29825,L'étincelle,,,,,,,Delly,,,,,http://www.gutenberg.org/cache/epub/29825/pg29825.txt
927,a32965,/ebooks/28519,L'Exilée,,,,,,,Delly,,,,,http://www.gutenberg.org/cache/epub/28519/pg28519.txt
928,a48134,/ebooks/54972,Les fleurs animées - Tome 1,,,,,,,Delord, Taxile,1815,1877,19,http://www.gutenberg.org/cache/epub/54972/pg54972.txt
929,a4119,/ebooks/11893,"Journal d'un sous-officier, 1870",,,,,,,Delorme, Amédée,1850,1936,19,http://www.gutenberg.org/cache/epub/11893/pg11893.txt
930,a51162,/ebooks/60847,Mémoires Posthumes de Braz Cubas,,,,,,,Delpech, Adrien,,,,http://www.gutenberg.org/cache/epub/60847/pg60847.txt
931,a7751,/ebooks/42592,Le Fils de Coralie: Comédie en quatre actes en prose,,,,,,,Delpit, Albert,1849,1893,19,http://www.gutenberg.org/cache/epub/42592/pg42592.txt
932,a7751,/ebooks/18015,"Jean-nu-pieds, Vol. 1
",<br/>,chronique de 1832,,,,,Delpit, Albert,1849,1893,19,http://www.gutenberg.org/cache/epub/18015/pg18015.txt
933,a7751,/ebooks/18108,"Jean-nu-pieds, Vol. 2",<br/>,chronique de 1832,,,,,Delpit, Albert,1849,1893,19,http://www.gutenberg.org/cache/epub/18108/pg18108.txt
934,a7751,/ebooks/43047,Mademoiselle de Bressier,,,,,,,Delpit, Albert,1849,1893,19,http://www.gutenberg.org/cache/epub/43047/pg43047.txt
935,a41743,/ebooks/42563,Yvonne,,,,,,,Delpit, Édouard,1844,1900,19,http://www.gutenberg.org/cache/epub/42563/pg42563.txt
936,a43123,/ebooks/46718,Au bord de la Bièvre: impressions et souvenirs,,,,,,,Delvau, Alfred,1825,1867,19,http://www.gutenberg.org/cache/epub/46718/pg46718.txt
937,a43123,/ebooks/54482,Dictionnaire de la langue verte,,,,,,,Delvau, Alfred,1825,1867,19,http://www.gutenberg.org/cache/epub/54482/pg54482.txt
938,a43123,/ebooks/45150,Dictionnaire érotique moderne,,,,,,,Delvau, Alfred,1825,1867,19,http://www.gutenberg.org/cache/epub/45150/pg45150.txt
939,a7295,/ebooks/17311,Le jardinier de la Pompadour,,,,,,,Demolder, Eugène,1862,1919,19,http://www.gutenberg.org/cache/epub/17311/pg17311.txt
940,a25537,/ebooks/27018,Point de lendemain,,,,,,,Denon, Vivant,1747,1825,18,http://www.gutenberg.org/cache/epub/27018/pg27018.txt
941,a25537,/ebooks/22780,Voyages dans la basse et la haute Egypte,<br/>,pendant les campagnes de Bonaparte en 1798 et 1799,,,,,Denon, Vivant,1747,1825,18,http://www.gutenberg.org/cache/epub/22780/pg22780.txt
942,a39600,/ebooks/38660,Observations grammaticales sur quelques articles du Dictionnaire du mauvais langage,,,,,,,Deplace, Guy-Marie,1772,1843,19,http://www.gutenberg.org/cache/epub/38660/pg38660.txt
943,a6956,/ebooks/16824,Les possédés,,,,,,,Derély, Victor,1840,,19,http://www.gutenberg.org/cache/epub/16824/pg16824.txt
944,a7678,/ebooks/17899,Poésies choisies de André Chénier,,,,,,,Derocquigny, Jules,1860,1936,19,http://www.gutenberg.org/cache/epub/17899/pg17899.txt
945,a32254,/ebooks/26813,La destinée,,,,,,,Des Ages, Lucie,1845,,19,http://www.gutenberg.org/cache/epub/26813/pg26813.txt
